version,caseid,mode,weight_full,registered,ideo,ideoHarris,ideoTrump,ideoDems,ideoReps,pid7,supportVoterID,supportFelonVote,supportTransSports,supportLGJob,supportBirthright,supportWall,attend,age,marital,educ,activeduty,union,race,children,havepassport,gender,transgender,sexualorientation,income,concernedhealthcare,polviolence,polviolchange,watchHannity,watchMaddow,watchSharkTank,watchNCIS,watchAndersonCooper,watch60Minutes,watchMeetThePress,watchPriceIsRight,watchGMA,watchToday,watchSNL,mobilProtest,mobilPetition,mobilDonate,mobilArgue,mobilContact,voted2024,votechoice24,howvoted24,howdifficultvote,harrisFT,trumpFT,DemHouseCandFT,RepHouseCandFT,walzFT,vanceFT,bidenFT,fundamentalistsFT,feministsFT,liberalsFT,unionsFT,bigbusinessFT,conservativesFT,scotusFT,gaylesbianFT,congressFT,muslimsFT,christiansFT,magaFT,jewsFT,policeFT,transFT,blmFT,nraFT,fbiFT,ruralFT,plannedParenthoodFT,houseIncumbent,importImmig,importCost,importClimate,importGuns,importAbortion,democImport,officialsDontCare,noSay,tooComplicated,understandPol,votesCountedFairly,affirmativeAction,vaccinesSchools,greenhouseGas,backgroundChecks,assaultRifles,rural,supportTransMilitary,intpol,preferDemoc,ctAuthority,usDemocracy,trustCongress,trustGovernment,trustJudiciary,trustScientists,trustParties,trustMedia,asianamericanFT,hispanicFT,blacksFT,illegalImmigrantFT,whitesFT,winner2020,state,harris24,trump24,female,dem,independent,gop,hispanic,white,black,aapi
ANES2024TimeSeries_20250808,219609,2,,1,,1,6,6,6,2,3,1,7,1,4,4,1,44,1,4,3,2,2,1,2,2,2,1,4,5,1,6,0,0,0,0,0,1,0,0,1,0,0,2,2,2,2,2,1,4,1,1,70,0,,,50,0,0,50,100,50,100,40,50,40,100,0,100,100,,100,40,100,50,50,100,100,50,4,1,1,1,1,1,5,1,4,5,2,1,4,2,1,1,1,2,1,3,1,1,4,4,3,2,1,3,2,100,100,100,40,100,2,VA,0,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,219621,2,,1,6,2,6,1,7,6,2,4,4,4,4,1,1,30,5,3,3,2,3,1,2,1,2,1,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,0,60,,,50,50,15,40,0,40,50,0,60,0,0,0,50,59,30,50,30,0,0,50,50,50,0,4,2,1,2,1,2,1,1,1,1,2,2,1,4,4,4,4,3,5,4,4,4,0,3,4,3,3,3,3,50,50,50,50,50,2,KY,,,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,219674,,,1,,7,7,7,7,6,3,3,3,1,3,3,1,33,1,1,3,2,1,8,2,2,2,1,1,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MS,,,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,219697,2,,1,4,2,7,2,7,4,3,2,4,1,5,5,1,33,5,5,2,2,1,0,1,2,2,1,4,1,1,2,,,,,,,,,,,,2,2,2,1,2,1,1,1,3,60,10,,40,70,15,60,40,100,60,85,10,60,60,100,50,90,90,0,90,50,100,100,10,50,90,60,3,3,3,2,2,2,2,1,1,3,3,3,3,1,2,1,5,1,3,3,2,1,7,3,3,3,2,3,3,100,100,100,80,100,2,GA,1,0,1,0,1,0,0,1,0,0
ANES2024TimeSeries_20250808,219703,2,,1,7,1,6,1,6,7,1,7,7,4,4,4,1,36,1,3,3,2,3,2,1,1,2,1,5,4,3,2,,,,,,,,,,,,2,2,2,2,2,1,2,1,2,0,85,15,,,85,0,100,0,0,30,70,0,70,0,70,50,90,70,60,70,0,0,70,90,70,0,2,1,1,2,1,1,2,3,3,4,2,4,4,2,2,2,2,2,6,2,2,2,7,2,2,2,2,2,2,85,85,50,50,,2,TX,0,1,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,219709,2,,1,5,1,6,3,6,7,1,1,2,1,4,4,1,20,5,2,3,2,1,1,1,1,2,1,4,5,1,2,0,0,0,0,0,0,0,0,1,0,0,2,2,2,2,2,1,2,1,1,15,70,40,,70,60,60,100,60,60,60,30,70,50,70,40,70,100,70,100,85,60,70,50,70,50,40,3,2,1,2,1,2,2,2,2,2,3,3,4,1,1,1,1,1,4,3,3,2,6,3,4,3,3,4,4,50,50,50,50,50,2,GA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,219715,3,,,5,2,6,,,7,,,,,,,,57,5,2,,,1,,,,,,4,,,,,,,,,,,,,,,2,2,,1,,0,,3,6,15,85,,,15,70,30,50,15,60,60,60,85,50,15,50,60,,70,60,85,0,30,70,50,50,85,,1,2,4,2,4,2,3,2,3,,2,,,,,,2,,3,,,,,,,,,3,60,60,70,0,70,,TX,,,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,219745,2,,1,2,3,5,4,7,3,2,4,4,1,4,4,1,44,5,5,3,2,,0,1,2,2,1,5,3,1,2,,,,,,,,,,,,2,2,1,2,2,0,,3,6,70,,,,85,0,40,0,50,60,50,30,15,0,50,15,50,30,0,40,40,50,50,0,15,30,60,3,4,1,1,1,1,1,1,1,4,2,3,3,1,4,1,1,2,4,2,1,1,7,,,,,,,,,,,,2,AL,,,1,1,0,0,0,0,0,0
ANES2024TimeSeries_20250808,219756,2,,1,5,2,7,2,7,5,,1,1,1,6,6,1,30,5,3,3,2,2,2,2,1,2,1,5,4,1,1,,,,,,,,,,,,2,2,2,2,2,0,,3,6,40,15,,,50,50,30,15,30,50,60,30,40,15,30,40,50,60,0,50,40,15,50,50,50,,50,3,3,1,2,3,1,1,1,2,3,4,4,1,7,2,7,7,2,7,2,2,5,10,3,3,3,2,3,3,50,40,50,0,100,1,AL,,,0,0,0,1,0,0,1,0
ANES2024TimeSeries_20250808,219776,2,,1,4,3,7,3,7,2,,1,4,1,4,4,1,70,5,3,3,2,2,0,1,2,2,1,2,1,3,4,,,,,,,,,,,,2,1,2,1,2,1,1,1,1,100,50,,40,85,15,100,40,70,50,60,40,50,50,85,40,85,15,15,100,30,85,100,15,40,40,85,4,1,1,3,2,1,1,1,1,1,2,3,4,4,1,1,1,1,4,2,1,1,5,2,3,2,3,3,4,50,40,85,85,60,2,FL,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,219794,3,,,6,1,,,,3,,,,,,,,61,2,2,,,2,,,,,,3,,,,,,,,,,,,,,,2,2,,2,,1,1,1,1,100,50,,,15,15,100,50,15,15,100,100,50,50,15,25,15,,50,50,15,15,100,50,100,50,100,,3,1,1,1,4,4,1,1,4,,2,,,,,,1,,3,,,,,,,,,2,50,15,100,0,100,,GA,1,0,0,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,219835,,,1,4,6,4,7,4,1,2,2,1,4,7,4,1,70,1,2,3,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TX,,,0,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,219841,2,,1,4,3,6,2,6,2,2,2,6,1,7,1,1,,1,3,3,2,2,3,2,2,2,1,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,1,2,1,1,1,1,50,100,,50,85,50,60,70,60,70,85,60,85,60,70,50,50,50,60,50,100,70,100,40,100,50,100,2,1,1,2,1,1,3,3,2,3,3,3,3,4,2,7,1,1,2,2,3,4,2,2,2,2,1,2,3,50,,100,40,60,2,TX,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,219853,2,,1,2,6,2,1,5,5,1,1,1,4,6,1,1,29,5,5,3,2,3,0,1,1,2,1,4,1,1,2,0,0,1,0,0,0,0,0,0,0,0,2,2,2,1,2,0,,3,6,0,100,,,40,60,0,100,15,0,30,30,40,50,15,50,15,100,100,70,60,0,15,60,50,85,0,4,1,1,3,3,1,5,4,2,3,2,2,7,5,6,1,4,1,7,3,2,1,7,2,3,2,2,2,4,100,100,50,0,85,1,TX,,,0,0,0,1,1,0,0,0
ANES2024TimeSeries_20250808,219888,2,,1,3,2,5,2,7,3,,4,3,2,1,4,2,53,3,4,3,2,1,0,1,2,2,1,6,1,1,4,0,1,0,0,0,1,0,0,0,0,0,2,2,2,1,2,1,1,1,1,75,0,,40,100,0,60,0,50,50,50,50,50,15,50,15,50,50,0,50,60,50,50,50,50,50,50,4,1,1,2,2,2,1,2,4,4,2,1,4,2,2,1,3,1,3,1,2,1,7,2,2,2,2,3,3,50,50,50,30,50,2,TX,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,219894,,,1,3,2,6,2,7,1,2,2,1,2,6,4,1,49,1,3,3,2,2,3,1,1,2,1,6,1,1,2,0,0,1,0,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,,0,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,219900,2,,1,2,3,6,3,7,1,1,1,1,1,4,1,1,49,3,5,3,2,1,3,1,2,2,1,3,5,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,1,1,85,15,,,15,0,60,0,100,80,50,25,15,25,50,25,25,50,50,75,25,30,25,50,25,40,100,3,1,1,1,3,1,1,1,1,2,3,2,4,4,1,1,2,2,4,2,3,1,10,3,3,3,2,3,2,40,40,50,40,50,2,KY,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220006,2,,1,3,4,6,4,6,3,,2,4,1,4,6,2,43,1,4,3,2,1,1,1,1,2,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,70,15,,50,90,5,80,80,70,70,90,25,60,20,90,30,90,90,20,100,50,90,90,30,90,90,90,4,4,2,2,3,2,2,2,3,4,3,2,2,2,4,1,1,2,4,3,2,2,7,3,3,3,2,4,2,85,,85,50,85,2,KY,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220035,2,,2,4,3,6,4,6,3,1,1,6,1,6,6,2,72,2,4,3,2,1,0,2,2,2,1,4,3,1,2,0,0,0,0,1,0,0,0,1,0,0,2,2,2,2,2,0,,3,6,85,30,,,60,40,70,40,60,60,60,30,40,60,60,60,60,60,15,70,70,60,60,15,60,60,70,2,2,2,1,1,2,1,2,2,2,3,2,4,2,1,1,1,2,4,2,2,3,5,2,2,2,2,3,3,70,,60,40,70,2,TX,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220047,,,1,4,2,6,1,7,7,1,7,6,3,4,4,1,24,5,3,3,2,1,0,1,2,2,1,3,2,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220059,2,,1,6,1,7,1,6,7,1,3,1,3,4,1,2,58,2,4,3,2,1,0,2,1,2,1,3,3,1,2,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,0,90,60,,10,80,30,45,35,25,30,60,95,80,45,55,45,100,85,100,95,5,0,95,80,100,70,2,2,1,5,3,4,1,4,2,3,3,2,7,2,4,2,7,2,7,2,1,2,8,3,2,1,1,2,3,70,75,80,30,95,1,TX,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220088,2,,1,4,6,1,6,2,4,1,4,1,3,4,4,1,69,1,3,3,2,3,0,1,2,2,1,4,2,3,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1,1,15,30,50,,50,50,40,50,50,40,50,60,60,70,50,40,30,100,50,60,60,50,40,,70,50,85,,1,1,1,2,2,1,3,4,2,3,3,4,4,1,4,6,1,4,2,5,1,10,3,2,1,2,2,2,50,85,50,40,50,2,LA,1,0,1,0,1,0,1,0,0,0
ANES2024TimeSeries_20250808,220094,2,,1,,1,4,1,5,7,1,2,1,1,7,1,1,43,1,3,3,2,1,0,1,2,2,1,3,3,1,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,0,60,0,,0,70,0,0,0,0,50,60,40,100,50,50,0,100,100,100,100,0,0,100,100,100,0,1,1,1,4,1,1,5,5,5,4,1,4,7,1,1,1,7,3,4,4,3,1,10,2,2,2,2,4,4,50,50,50,50,50,1,NC,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220100,2,,2,,1,7,3,7,7,1,1,7,2,7,1,1,31,5,2,3,1,1,0,2,1,2,4,2,4,5,1,0,0,1,0,0,0,0,1,1,0,0,2,2,2,2,2,0,,3,6,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,VA,,,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220124,2,,,,,,,,,1,,,,4,,,37,1,4,,2,1,1,1,2,2,,3,2,1,,0,0,0,0,1,0,0,0,1,0,0,2,2,2,2,2,0,,3,6,70,85,,,,60,60,,,85,,,,,,,100,,,,100,,,,85,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FL,,,1,0,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220142,2,,1,6,1,7,2,6,5,1,6,1,4,7,2,1,59,1,5,3,2,1,0,1,1,2,1,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,1,0,60,15,,0,60,0,60,40,10,15,60,70,90,50,5,50,60,60,60,60,15,0,70,60,100,0,4,2,2,5,4,4,5,1,2,4,2,2,7,4,7,2,7,4,7,1,4,1,7,4,4,1,2,4,2,50,50,50,25,50,2,SC,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220171,2,,1,6,1,6,1,5,5,1,2,1,2,1,1,1,60,1,5,3,2,6,0,1,1,2,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,2,1,1,0,85,0,,0,90,0,35,0,0,20,55,90,65,,45,,85,75,60,70,0,0,60,25,90,0,3,1,1,5,5,5,2,1,1,5,1,2,7,7,6,2,7,3,7,1,1,1,6,4,4,2,2,3,3,50,50,50,,50,1,TX,0,1,0,0,0,1,0,0,0,0
ANES2024TimeSeries_20250808,220183,2,,1,7,1,7,1,7,7,1,1,1,1,1,1,1,78,2,3,2,2,1,0,2,1,2,1,3,1,1,1,,,,,,,,,,,,2,2,1,1,1,1,2,2,1,0,100,,,0,85,30,85,60,15,50,60,100,60,0,60,40,85,100,85,85,0,60,85,85,85,40,2,1,1,3,1,1,1,1,2,4,1,2,5,1,2,1,1,3,7,1,1,1,7,2,2,2,2,2,3,85,85,60,0,60,2,AL,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220189,2,,1,2,2,6,2,6,3,1,1,7,1,7,4,1,56,1,4,3,2,1,0,1,2,2,1,6,1,1,7,0,1,0,0,1,1,1,0,0,0,1,2,2,1,1,2,1,1,1,1,70,15,,50,85,30,70,30,70,60,50,60,70,50,70,50,50,85,30,70,70,70,70,40,60,50,70,2,2,2,2,2,2,2,2,2,3,3,2,3,2,1,1,1,2,1,2,1,1,6,3,3,3,2,3,2,70,70,70,70,70,2,AL,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220202,2,,1,5,3,6,3,5,6,1,4,1,1,3,2,2,56,1,4,3,2,1,0,1,1,2,1,5,1,1,4,,,,,,,,,,,,2,2,2,1,2,1,,1,1,50,50,,,45,50,50,50,25,50,25,60,50,65,50,55,50,50,50,60,50,25,60,50,55,45,25,2,3,3,5,3,4,2,2,3,3,3,2,4,1,4,4,4,1,4,3,3,3,7,3,3,2,2,3,3,50,50,,25,50,1,LA,,,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220220,2,,1,,4,1,4,2,3,2,1,1,1,4,4,1,46,5,3,3,1,2,1,1,2,2,1,1,4,1,4,,,,,,,,,,,,2,2,2,2,2,1,1,1,1,60,0,,40,30,0,85,50,50,50,60,15,60,40,50,40,50,50,0,50,40,50,50,50,50,50,50,3,3,1,1,1,3,1,1,1,3,3,4,3,7,2,1,1,3,4,3,1,1,5,3,3,3,3,3,3,,,,,,2,KY,1,0,1,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,220244,2,,1,2,1,7,1,7,1,2,4,1,4,4,4,1,71,3,2,3,2,2,0,2,1,2,1,2,5,5,1,0,0,0,0,0,1,0,0,1,0,0,1,2,2,1,2,1,1,1,1,100,0,,15,60,60,70,85,60,40,50,30,40,10,0,30,60,85,90,80,40,15,90,0,40,60,75,4,2,1,1,1,2,1,1,1,2,1,2,4,1,4,1,4,1,4,2,1,1,6,4,4,3,1,3,3,100,85,100,50,,2,TX,1,0,0,1,0,0,0,0,1,0
ANES2024TimeSeries_20250808,220262,2,,1,3,2,6,2,7,1,2,4,5,1,4,6,2,,5,4,3,2,1,0,2,1,2,1,5,2,1,5,0,0,0,0,0,1,1,0,0,0,1,2,1,2,1,2,1,1,1,1,60,30,,15,70,30,60,40,85,85,50,50,50,40,85,50,85,85,15,85,60,85,85,15,50,50,60,1,2,2,2,2,3,1,3,4,4,2,1,4,2,2,1,7,1,2,2,2,1,8,2,2,2,2,2,2,85,85,85,50,85,2,KY,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220274,2,,1,1,4,7,4,7,1,2,1,7,1,7,7,2,56,5,2,3,2,1,0,2,1,2,2,3,2,1,1,,,,,,,,,,,,2,1,1,2,2,1,1,2,1,100,0,,0,85,0,85,0,100,70,70,0,0,0,100,50,85,,0,85,50,70,100,0,60,0,100,4,3,1,1,5,1,1,1,2,3,3,4,3,1,1,1,1,1,2,1,1,3,3,3,3,4,1,2,4,70,70,70,70,,2,FL,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220279,2,,1,,6,4,6,4,1,1,7,7,1,5,7,1,53,3,4,3,2,1,0,2,2,2,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,1,100,0,,30,85,0,85,50,50,50,50,50,50,50,50,50,50,50,0,50,50,100,100,0,50,50,50,4,1,2,2,2,2,2,1,1,1,5,5,3,3,4,1,7,1,1,4,3,3,0,4,4,4,2,4,4,50,50,50,50,50,2,TX,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220303,,,1,2,3,7,3,7,1,2,2,7,1,5,6,1,50,3,4,3,2,1,0,1,1,2,1,3,2,1,1,0,1,0,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KY,,,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220315,2,,1,1,1,7,2,7,1,,1,7,1,7,7,1,71,1,4,3,2,1,0,1,2,2,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,1,2,1,100,0,,70,85,0,100,15,85,85,85,40,30,30,85,40,85,70,0,85,70,85,85,0,85,85,85,4,3,3,1,1,1,1,4,2,4,2,1,1,1,1,1,1,3,1,1,4,1,8,3,2,3,1,3,2,85,85,85,85,85,1,MS,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220321,2,,1,3,2,7,2,6,2,1,4,4,1,1,5,1,49,1,5,3,2,1,3,1,1,2,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,2,1,1,1,1,60,45,50,,70,45,64,45,65,62,41,70,53,70,62,60,69,88,40,70,65,50,52,48,68,67,,2,2,2,2,2,3,2,4,3,2,4,2,4,1,2,1,1,2,4,3,1,1,7,2,2,2,2,3,2,75,64,65,45,80,2,SC,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220327,2,,1,1,3,7,3,7,3,,1,5,3,7,7,2,37,5,4,3,1,4,0,1,1,2,1,4,2,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,1,1,1,70,0,,0,85,0,60,0,100,60,100,0,0,0,100,15,50,40,0,30,30,100,60,0,50,40,100,4,5,2,1,1,1,1,1,1,5,1,1,1,1,1,1,7,2,1,1,3,2,5,4,3,4,1,3,1,50,60,60,60,40,2,TX,1,0,0,1,0,0,0,0,0,1
ANES2024TimeSeries_20250808,220339,2,,1,1,2,6,2,7,2,1,2,4,1,7,7,2,51,5,4,3,2,1,0,2,2,2,1,3,4,1,4,,,,,,,,,,,,2,2,2,1,2,1,1,1,1,100,0,,30,85,0,70,40,100,100,70,0,50,40,100,15,100,100,0,100,60,100,100,10,60,100,100,4,4,1,1,1,3,2,1,1,2,3,2,1,1,1,1,1,1,1,3,3,3,7,3,2,3,1,4,3,100,100,100,100,100,2,KY,1,0,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220380,2,,1,6,1,7,1,6,5,1,7,7,1,4,1,1,,1,2,3,2,1,0,2,2,2,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,0,85,15,,0,100,0,85,0,0,15,100,85,85,85,50,85,100,100,100,85,0,0,100,50,85,30,4,1,1,4,2,3,1,1,1,2,2,3,7,4,4,1,5,1,7,2,1,2,7,4,2,2,2,2,4,85,85,85,0,85,2,FL,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220398,2,,1,2,2,7,2,7,1,1,4,1,1,7,7,1,29,5,2,3,2,1,0,2,1,2,1,5,1,1,4,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,1,1,1,1,75,1,,30,75,1,40,10,50,70,15,60,25,15,50,40,50,50,1,50,70,50,15,25,50,50,50,3,3,1,3,2,1,1,1,1,4,3,2,5,1,3,1,1,2,4,3,1,1,5,3,3,4,2,3,3,50,,50,50,50,,FL,1,0,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220416,3,,,5,2,6,,,5,,,,,,,,63,1,3,,,1,,,,,,5,,,,,,,,,,,,,,,2,2,,2,,1,2,1,1,30,85,,,50,70,70,40,50,40,70,85,60,85,100,70,50,,70,85,85,50,70,85,85,100,85,,2,1,2,3,3,1,4,4,4,,1,,,,,,1,,4,,,,,,,,,2,85,85,70,70,100,,TX,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220428,,,1,5,2,7,1,7,5,1,,,,,,1,,1,5,3,,,0,1,2,2,,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AL,,,1,0,0,1,0,0,0,0
ANES2024TimeSeries_20250808,220458,2,,1,6,1,6,1,5,7,1,6,1,1,1,1,1,74,1,4,3,2,1,0,1,1,2,1,5,3,1,1,,,,,,,,,,,,2,2,2,2,2,1,2,1,1,5,85,30,,5,85,0,85,15,15,40,70,75,75,5,50,5,95,75,75,80,5,0,70,50,85,5,2,1,2,4,4,5,2,1,2,3,3,4,7,1,6,1,4,1,7,2,1,2,8,2,2,2,2,3,3,65,75,,5,85,1,TX,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220464,2,,1,6,4,2,2,7,3,1,2,1,1,6,7,2,49,1,3,3,1,1,4,1,2,2,1,5,4,1,7,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,,3,6,60,0,,,85,0,40,0,50,50,70,50,50,15,50,15,50,50,0,50,60,50,50,40,60,50,70,4,2,2,2,2,2,1,1,1,4,3,1,5,1,1,1,5,3,4,3,2,1,5,3,2,2,1,4,2,,85,85,30,85,1,TX,,,1,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220470,,,1,6,1,6,2,6,7,1,2,1,2,7,1,1,,1,3,3,2,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GA,,,0,0,0,1,0,0,0,0
ANES2024TimeSeries_20250808,220476,2,,1,6,2,6,2,6,7,1,5,2,1,2,2,1,42,1,3,3,2,1,0,1,2,2,1,6,1,1,4,1,0,1,0,0,1,0,0,0,1,1,2,2,2,2,1,1,2,1,1,35,75,50,,48,80,10,62,55,38,95,50,75,70,100,70,85,85,70,100,75,100,80,65,95,100,70,2,1,1,1,1,2,1,4,2,4,2,1,5,1,3,1,2,2,4,2,1,3,5,2,2,2,2,2,2,100,100,100,0,100,2,FL,0,1,1,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220481,3,,,6,,,,,6,,,,,,,,,1,3,,,6,,,,,,3,,,,,,,,,,,,,,,2,1,,1,,1,2,1,1,60,70,,,50,50,60,100,15,0,100,50,100,70,0,70,100,,85,100,70,0,85,70,85,100,0,,1,1,1,1,1,1,5,5,4,,3,,,,,,2,,2,,,,,,,,,3,100,100,100,30,100,,TX,0,1,0,0,0,1,0,0,0,0
ANES2024TimeSeries_20250808,220493,2,,1,7,1,7,1,6,7,2,1,1,1,7,1,1,72,1,4,3,2,1,0,1,1,2,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,2,1,1,0,80,85,,0,85,0,90,15,15,40,85,85,85,30,40,0,100,85,85,85,15,0,85,40,85,0,2,1,1,3,1,1,1,4,2,3,3,2,7,3,3,3,6,3,4,1,5,5,8,2,2,2,2,2,3,70,60,70,0,70,2,GA,0,1,0,0,0,1,0,1,0,0
ANES2024TimeSeries_20250808,220508,2,,1,2,2,3,3,3,2,1,4,1,1,7,1,1,78,1,2,3,2,3,0,1,1,2,1,2,5,1,2,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,1,1,1,1,70,85,,,70,70,70,85,70,85,85,85,85,85,15,85,15,85,85,85,85,15,70,15,85,85,15,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,7,1,7,2,1,1,9,1,1,1,1,1,2,50,70,100,50,100,2,FL,1,0,0,1,0,0,1,0,0,0
ANES2024TimeSeries_20250808,220531,2,,2,,4,1,4,5,3,1,1,1,1,4,4,2,65,1,3,3,2,1,2,2,1,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,2,0,,3,6,60,15,,,50,15,55,48,45,60,75,45,60,75,50,50,50,50,50,50,90,50,0,52,95,95,50,3,3,2,2,3,3,1,4,5,5,3,1,4,1,2,2,4,2,4,2,1,1,10,2,2,2,1,3,2,50,50,50,50,55,2,FL,,,0,1,0,0,0,1,0,0
ANES2024TimeSeries_20250808,220549,3,,,4,4,4,,,4,,,,,,,,52,4,3,,,5,,,,,,4,,,,,,,,,,,,,,,2,2,,2,,0,,2,1,30,30,,,30,15,50,50,70,60,70,85,40,60,60,70,60,,0,60,30,60,30,60,60,50,50,,1,1,1,3,3,2,3,4,3,,5,,,,,,2,,4,,,,,,,,,2,60,60,80,15,60,,FL,,,0,0,1,0,0,0,0,0
ANES2024TimeSeries_20250808,220561,2,,1,,4,4,5,4,1,2,6,6,3,2,2,1,33,5,2,3,2,3,3,1,2,2,1,1,1,3,4,,,,,,,,,,,,2,2,2,2,2,0,,3,6,40,60,,,50,60,60,50,60,65,30,75,70,50,50,60,50,85,50,50,60,40,85,60,60,45,60,1,2,1,3,1,2,3,3,3,2,3,3,4,6,4,4,4,3,5,2,2,3,4,2,2,2,2,2,2,,100,60,,60,2,FL,,,1,1,0,0,1,0,0,0
